Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.WristAbduction.Pos
  3.150000000000000e+00, -2.508977834344463e+00,  1.440121204354338e-01, -1.523874745814688e+00,  2.111951640090431e-01,  7.236468437340003e-01,  2.062738465844902e-01, -4.555560254762969e-01,  2.921187503759299e-01, -3.174804493742228e-01,  3.691574532436181e-01,  3.967990648020411e-01, -2.695664175524404e-01,  1.947192162693199e-02
  3.160000000000000e+00, -2.514350099852009e+00,  1.385680477147438e-01, -1.524920668338637e+00,  2.089124137033203e-01,  7.241135863943617e-01,  2.061627531826314e-01, -4.511323035032053e-01,  2.869758618367230e-01, -3.362880464717144e-01,  3.629284816430755e-01,  3.841485926092118e-01, -2.665048329122068e-01,  1.868965519177968e-02
  3.170000000000000e+00, -2.519398465511134e+00,  1.335223129146391e-01, -1.525632937762264e+00,  2.068612098578549e-01,  7.245427853593857e-01,  2.060570739179844e-01, -4.471279620401069e-01,  2.818395893677326e-01, -3.548888825900262e-01,  3.575293481481419e-01,  3.717901165337716e-01, -2.633762513313118e-01,  1.794899244489029e-02
  3.180000000000000e+00, -2.524151266818299e+00,  1.288525271451575e-01, -1.526034978348446e+00,  2.050198768460578e-01,  7.249346676975441e-01,  2.059581928865857e-01, -4.435374528602690e-01,  2.767354154185254e-01, -3.731831052989181e-01,  3.528767266658093e-01,  3.596464941264176e-01, -2.602805378979194e-01,  1.726809419551088e-02
  3.190000000000000e+00, -2.528639449608489e+00,  1.245319154577757e-01, -1.526148528426541e+00,  2.033671779145381e-01,  7.252902379060447e-01,  2.058670267725347e-01, -4.403479934814588e-01,  2.716751013760438e-01, -3.910811602662962e-01,  3.489063115622670e-01,  3.476069571269133e-01, -2.572684831637519e-01,  1.665491428803287e-02
  3.200000000000000e+00, -2.532896477216755e+00,  1.205306086932228e-01, -1.525991706204663e+00,  2.018827870536047e-01,  7.256110194318041e-01,  2.057841341964506e-01, -4.375313259569012e-01,  2.666771875192238e-01, -4.085066644295018e-01,  3.455498175093558e-01,  3.356915746959627e-01, -2.543333813241533e-01,  1.611827501397124e-02
  3.210000000000000e+00, -2.536941886114194e+00,  1.168203523132755e-01, -1.525599426148751e+00,  2.005470608977956e-01,  7.258997043162582e-01,  2.057093583072765e-01, -4.350673282147136e-01,  2.617531205281450e-01, -4.253925687898961e-01,  3.427567873397960e-01,  3.238102929069865e-01, -2.514574214034806e-01,  1.565262291231974e-02
  3.220000000000000e+00, -2.540788408530018e+00,  1.133749336743427e-01, -1.525011430301284e+00,  1.993419785197488e-01,  7.261594161244097e-01,  2.056421786029325e-01, -4.329244247785709e-01,  2.569379415042720e-01, -4.416840670173992e-01,  3.404540679429020e-01,  3.120585299347627e-01, -2.485819304063364e-01,  1.525965303964520e-02
  3.230000000000000e+00, -2.544443465408703e+00,  1.101709264490612e-01, -1.524269153486562e+00,  1.982514446877531e-01,  7.263934131529627e-01,  2.055818587259135e-01, -4.310851520721269e-01,  2.522455795752844e-01, -4.573335529287746e-01,  3.385858975014230e-01,  3.003934178177153e-01, -2.456670509331271e-01,  1.492621937941877e-02
  3.240000000000000e+00, -2.547903298181401e+00,  1.071893807835877e-01, -1.523423707117225e+00,  1.972610066054155e-01,  7.266053178428525e-01,  2.055273350993524e-01, -4.295269507536967e-01,  2.477132894981888e-01, -4.723041819233758e-01,  3.370728742908110e-01,  2.889013825173519e-01, -2.426541590330786e-01,  1.464398262176243e-02
  3.250000000000000e+00, -2.551165061588992e+00,  1.044133597311610e-01, -1.522519698353189e+00,  1.963581653079502e-01,  7.267983997948094e-01,  2.054776053269845e-01, -4.282313039874902e-01,  2.433615886460182e-01, -4.865628110648872e-01,  3.358389513631203e-01,  2.776025991285906e-01, -2.395065454088798e-01,  1.439596438113861e-02
  3.260000000000000e+00, -2.554222718522068e+00,  1.018282687182385e-01, -1.521602112758623e+00,  1.955317735056852e-01,  7.269758817319640e-01,  2.054315957425290e-01, -4.271613791596657e-01,  2.392287106007870e-01, -5.000789652465912e-01,  3.347820377492697e-01,  2.666559131358163e-01, -2.361768958116108e-01,  1.417234779884938e-02
  3.270000000000000e+00, -2.557076270373908e+00,  9.942012088478415e-02, -1.520703254658049e+00,  1.947724126031436e-01,  7.271403479226891e-01,  2.053884753824253e-01, -4.262713511351588e-01,  2.353300941022069e-01, -5.128129541839305e-01,  3.338112715508802e-01,  2.561117897006489e-01, -2.326583362304868e-01,  1.395381398277462e-02
  3.280000000000000e+00, -2.559723295876640e+00,  9.717758856864944e-02, -1.519854197082701e+00,  1.940720542299594e-01,  7.272941640428552e-01,  2.053474405241354e-01, -4.254882905527012e-01,  2.316918067945273e-01, -5.247113899263844e-01,  3.328266434431447e-01,  2.460586019158747e-01, -2.289611527646083e-01,  1.372377906927044e-02
  3.290000000000000e+00, -2.562156779421628e+00,  9.509290478546090e-02, -1.519087339210422e+00,  1.934240711720127e-01,  7.274395162195301e-01,  2.053076924474102e-01, -4.247105888373409e-01,  2.283511803816715e-01, -5.357017621892294e-01,  3.317292365855993e-01,  2.365851777781725e-01, -2.251216239300786e-01,  1.346631389662940e-02
  3.300000000000000e+00, -2.564360924042909e+00,  9.316272444916436e-02, -1.518442673942101e+00,  1.928229365770605e-01,  7.275786609432998e-01,  2.052683150142968e-01, -4.238058614841170e-01,  2.253698894087427e-01, -5.456949407810737e-01,  3.304231162516377e-01,  2.278283329956330e-01, -2.211896058265497e-01,  1.316984783491099e-02
  3.310000000000000e+00, -2.566314536259328e+00,  9.138924242583628e-02, -1.517960135976823e+00,  1.922651620682554e-01,  7.277133883444674e-01,  2.052285195065725e-01, -4.226352250594645e-01,  2.228055468055971e-01, -5.545878568451694e-01,  3.288482754674795e-01,  2.198056481295937e-01, -2.172607507991533e-01,  1.281489095913521e-02
  3.320000000000000e+00, -2.567979649371774e+00,  8.978653647653589e-02, -1.517689436760860e+00,  1.917505395428991e-01,  7.278449702840768e-01,  2.051875918995893e-01, -4.210542415253928e-01,  2.207487552203831e-01, -5.622783456275938e-01,  3.269487630415045e-01,  2.126627831770187e-01, -2.134202501340381e-01,  1.239322281746199e-02
  3.330000000000000e+00, -2.569305495912243e+00,  8.838549915974510e-02, -1.517674966689446e+00,  1.912849094184758e-01,  7.279728525078993e-01,  2.051454586412722e-01, -4.189503728474011e-01,  2.192839073550243e-01, -5.686733651717591e-01,  3.246992032573570e-01,  2.065129022299785e-01, -2.097727516925898e-01,  1.189728525784326e-02
  3.340000000000000e+00, -2.570227931948930e+00,  8.723753965851347e-02, -1.517950695165391e+00,  1.908816828400536e-01,  7.280940040279220e-01,  2.051029610871720e-01, -4.162615720464191e-01,  2.184827903697206e-01, -5.737002420800198e-01,  3.221019782236735e-01,  2.014674042589015e-01, -2.064266322964456e-01,  1.132417630273400e-02
  3.350000000000001e+00, -2.570674109361349e+00,  8.641284293596793e-02, -1.518534443032267e+00,  1.905616613833555e-01,  7.282027398752293e-01,  2.050619731785211e-01, -4.129878054763823e-01,  2.183942401482129e-01, -5.773115558479074e-01,  3.191890427359910e-01,  1.976304754885309e-01, -2.034845136103693e-01,  1.067623606941499e-02
  3.360000000000000e+00, -2.570572928862926e+00,  8.599186786992936e-02, -1.519422510485341e+00,  1.903507311610683e-01,  7.282912141965123e-01,  2.050252758099181e-01, -4.091906353443871e-01,  2.190362765651809e-01, -5.794836049019718e-01,  3.160242094474977e-01,  1.950918092983452e-01, -2.010374626124392e-01,  9.960713863040163e-03
  3.370000000000000e+00, -2.569869391851323e+00,  8.605164014322059e-02, -1.520585465519096e+00,  1.902759306103966e-01,  7.283504985532828e-01,  2.049962010220883e-01, -4.049830852017877e-01,  2.203919661672682e-01, -5.802101846604129e-01,  3.127053518400848e-01,  1.939147325076838e-01, -1.991631378205048e-01,  9.188887115569399e-03
  3.380000000000000e+00, -2.568538016081437e+00,  8.665120177834248e-02, -1.521966966618301e+00,  1.903611285727152e-01,  7.283719389305603e-01,  2.049781379158536e-01, -4.005141621391408e-01,  2.224104876621684e-01, -5.794949058680839e-01,  3.093647159984924e-01,  1.941249916143261e-01, -1.979247774138662e-01,  8.375195036250123e-03
  3.390000000000000e+00, -2.566591603539347e+00,  8.782108940465759e-02, -1.523484892193100e+00,  1.906238327909777e-01,  7.283482709700514e-01,  2.049740983861206e-01, -3.959527881512730e-01,  2.250113310774452e-01, -5.773459642172545e-01,  3.061676094934838e-01,  1.957039564147184e-01, -1.973708689640161e-01,  7.536740670444133e-03
  3.400000000000000e+00, -2.564083115745339e+00,  8.955977658840071e-02, -1.525034456921426e+00,  1.910739672506452e-01,  7.282741708535437e-01,  2.049864744514370e-01, -3.914741599830754e-01,  2.280894254154547e-01, -5.737749593007093e-01,  3.033099407491597e-01,  1.985829063936589e-01, -1.975383305194427e-01,  6.693164467324296e-03
  3.410000000000000e+00, -2.561098676614401e+00,  9.183701580881572e-02, -1.526496913962290e+00,  1.917142299157428e-01,  7.281464346971870e-01,  2.050169048189672e-01, -3.872484671724911e-01,  2.315234729313719e-01, -5.687990263345526e-01,  3.010132547863526e-01,  2.026405194320816e-01, -1.984576872763997e-01,  5.867291344715874e-03
  3.420000000000000e+00, -2.557741605116683e+00,  9.460207571620637e-02, -1.527756610935578e+00,  1.925411717625141e-01,  7.279641358475728e-01,  2.050661091891379e-01, -3.834307295706448e-01,  2.351900654843173e-01, -5.624447288818536e-01,  2.995152481354030e-01,  2.077113297154176e-01, -2.001542134467678e-01,  5.087002673826374e-03
  3.430000000000000e+00, -2.554110102517054e+00,  9.779466672380548e-02, -1.528724286328363e+00,  1.935465408464540e-01,  7.277288643258308e-01,  2.051336625503225e-01, -3.801516710683733e-01,  2.389822422005848e-01, -5.547517941668020e-01,  2.990550674960039e-01,  2.136064805255839e-01, -2.026425008282711e-01,  4.387011177313255e-03
  3.440000000000000e+00, -2.550272623935673e+00,  1.013569580660461e-01, -1.529361127630822e+00,  1.947189525915332e-01,  7.274449051220767e-01,  2.052177889192716e-01, -3.775108799162614e-01,  2.428288732595258e-01, -5.457759854112167e-01,  2.998552301460347e-01,  2.201423772069727e-01, -2.059163771595496e-01,  3.808551915456335e-03
  3.450000000000000e+00, -2.546247080161336e+00,  1.052443451814668e-01, -1.529696219673571e+00,  1.960458515992560e-01,  7.271191689276275e-01,  2.053152836976921e-01, -3.755730746444383e-01,  2.467099126519866e-01, -5.355908413280561e-01,  3.021025049538434e-01,  2.271719009571491e-01, -2.099368254726572e-01,  3.397366710274663e-03
  3.460000000000000e+00, -2.541993875064329e+00,  1.094298696730590e-01, -1.529828894547815e+00,  1.975147846329238e-01,  7.267608653326901e-01,  2.054216337687022e-01, -3.743651079703059e-01,  2.506608472428602e-01, -5.242862546225320e-01,  3.059298088160606e-01,  2.346120701544779e-01, -2.146203803067945e-01,  3.201376758849974e-03
  3.470000000000000e+00, -2.537726635719436e+00,  1.139144395747654e-01, -1.529370239034789e+00,  1.991650038140231e-01,  7.263501408617395e-01,  2.055454497893326e-01, -3.739464348719256e-01,  2.543998608729692e-01, -5.120191569040234e-01,  3.114620998115427e-01,  2.420595815698361e-01, -2.199845649237284e-01,  3.271459661640961e-03
  3.480000000000000e+00, -2.533729409875081e+00,  1.186111203745689e-01, -1.527971107928608e+00,  2.010015769743259e-01,  7.258774802511098e-01,  2.056916527657296e-01, -3.742592114999656e-01,  2.576316663996266e-01, -4.989709956929297e-01,  3.187887835416724e-01,  2.491675799403378e-01, -2.259441695478097e-01,  3.648770461819611e-03
  3.490000000000000e+00, -2.528852444919807e+00,  1.235067014866680e-01, -1.527622051919830e+00,  2.028534038359849e-01,  7.254529756812691e-01,  2.058090531080083e-01, -3.749661233701260e-01,  2.617312309904578e-01, -4.850177805513852e-01,  3.275636316225125e-01,  2.574840297833922e-01, -2.317963205713149e-01,  4.347770242290304e-03
