Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.WristAbduction.Pos
  3.150000000000000e+00, -1.628343120095797e-01, -1.890804827020225e+00,  3.063450786930198e-01,  2.238914750350974e-01,  7.274598018811516e-01,  2.032786909839215e-01, -3.107369682169243e-01,  3.969505476756446e-01, -2.875250807645425e-01,  9.133490219170729e-01,  7.793330292934315e-01, -2.204098007767827e-01,  2.577462852095457e-02
  3.160000000000000e+00, -1.644066423417573e-01, -1.891508447469168e+00,  3.087667381866518e-01,  2.250499903573907e-01,  7.272111634943645e-01,  2.033449920775618e-01, -3.077376253456665e-01,  3.959393584077756e-01, -2.822706581966368e-01,  9.280342187868913e-01,  7.770858812350436e-01, -2.190239506443619e-01,  2.579855327013087e-02
  3.170000000000000e+00, -1.658059739750808e-01, -1.892293758563012e+00,  3.109226779189951e-01,  2.261034154880957e-01,  7.269817330987405e-01,  2.034070891706379e-01, -3.047585380354767e-01,  3.949874696822448e-01, -2.773158614191839e-01,  9.424749192433606e-01,  7.749341462718791e-01, -2.180142720025871e-01,  2.583700461578443e-02
  3.180000000000000e+00, -1.670318723690282e-01, -1.893152650836937e+00,  3.128101460432772e-01,  2.270482666731368e-01,  7.267714890463205e-01,  2.034652455470390e-01, -3.018126231062738e-01,  3.940655758292956e-01, -2.726985516990700e-01,  9.566643678741579e-01,  7.727561553552046e-01, -2.173290705409407e-01,  2.588419905196892e-02
  3.190000000000000e+00, -1.680813849361041e-01, -1.894072163477993e+00,  3.144230053310594e-01,  2.278790958984490e-01,  7.265810726177337e-01,  2.035194727311234e-01, -2.989042885413786e-01,  3.931442508659672e-01, -2.684459104867564e-01,  9.705874885712682e-01,  7.704774166154562e-01, -2.168894004006976e-01,  2.593646965338940e-02
  3.200000000000000e+00, -1.689536004537469e-01, -1.895039386044473e+00,  3.157587128711942e-01,  2.285921906538197e-01,  7.264108979943968e-01,  2.035697970263863e-01, -2.960380938903491e-01,  3.921907783987583e-01, -2.645732874020145e-01,  9.842131884427359e-01,  7.680711476415082e-01, -2.166002558245117e-01,  2.599303034681096e-02
  3.210000000000000e+00, -1.696548923360193e-01, -1.896046245233402e+00,  3.168263930925428e-01,  2.291898168052473e-01,  7.262602238618198e-01,  2.036165102547210e-01, -2.932291696244010e-01,  3.911697377644031e-01, -2.610986412991866e-01,  9.974874077684556e-01,  7.655506610295979e-01, -2.163736636198541e-01,  2.605520493307729e-02
  3.220000000000000e+00, -1.702028618606796e-01, -1.897087236461198e+00,  3.176530777041209e-01,  2.296828604172617e-01,  7.261268577087890e-01,  2.036601638538653e-01, -2.905119221164615e-01,  3.900452796136564e-01, -2.580400712283700e-01,  1.010331780704184e+00,  7.629581286545961e-01, -2.161401672703973e-01,  2.612793282765925e-02
  3.230000000000000e+00, -1.706258195454740e-01, -1.898148657727188e+00,  3.182831746965660e-01,  2.300894157489045e-01,  7.260079351036151e-01,  2.037012168723401e-01, -2.879410234238841e-01,  3.887892413428156e-01, -2.554248202992068e-01,  1.022649495925706e+00,  7.603642642144627e-01, -2.158497421116052e-01,  2.621821718172042e-02
  3.240000000000000e+00, -1.709574175341307e-01, -1.899222288089345e+00,  3.187695394418139e-01,  2.304322622210154e-01,  7.258997023265140e-01,  2.037403242053959e-01, -2.855836889256951e-01,  3.873756175951865e-01, -2.532929075716154e-01,  1.034335317953938e+00,  7.578465075801438e-01, -2.154743539457100e-01,  2.633186492155526e-02
  3.250000000000000e+00, -1.712298771083399e-01, -1.900296603966578e+00,  3.191630026872815e-01,  2.307330591930433e-01,  7.257988796754387e-01,  2.037779410114171e-01, -2.835115126725239e-01,  3.857863431390724e-01, -2.516907572985052e-01,  1.045278613952523e+00,  7.554890601163445e-01, -2.150006816907970e-01,  2.647264339293602e-02
  3.260000000000000e+00, -1.714643462133710e-01, -1.901371263296039e+00,  3.194967343978306e-01,  2.310067869168554e-01,  7.257028739939249e-01,  2.038145658584855e-01, -2.817884839554643e-01,  3.840056004974324e-01, -2.506619138019324e-01,  1.055363295432705e+00,  7.533651410803017e-01, -2.144359978073693e-01,  2.664134067564204e-02
  3.270000000000000e+00, -1.716602913519187e-01, -1.902449475195175e+00,  3.197698479450189e-01,  2.312533220891715e-01,  7.256114942662901e-01,  2.038503180902156e-01, -2.804590673897179e-01,  3.820258479218916e-01, -2.502303634465300e-01,  1.064465388464620e+00,  7.515404541629886e-01, -2.138020243044676e-01,  2.683669797376495e-02
  3.280000000000000e+00, -1.717847878324824e-01, -1.903548340117674e+00,  3.199303720150042e-01,  2.314507350484301e-01,  7.255275251554726e-01,  2.038850523077579e-01, -2.795354136160076e-01,  3.798472360735341e-01, -2.503885267329143e-01,  1.072453458900640e+00,  7.500666972693072e-01, -2.131371269376860e-01,  2.705551999641366e-02
  3.290000000000000e+00, -1.717668231411606e-01, -1.904696418768958e+00,  3.198666072486042e-01,  2.315509938860387e-01,  7.254575106613931e-01,  2.039181970365537e-01, -2.789910906824425e-01,  3.774836605491768e-01, -2.510881983026273e-01,  1.079189084200093e+00,  7.489917214677859e-01, -2.124972782641132e-01,  2.729374950863457e-02
  3.300000000000000e+00, -1.715001418455919e-01, -1.905933188946614e+00,  3.194121093852219e-01,  2.314822373673641e-01,  7.254114504049161e-01,  2.039487814945352e-01, -2.787640601585548e-01,  3.749647666630960e-01, -2.522419325252618e-01,  1.084528569839625e+00,  7.483659074918966e-01, -2.119601214972422e-01,  2.754652732115727e-02
  3.310000000000000e+00, -1.708557902845352e-01, -1.907297292407622e+00,  3.183667467478840e-01,  2.311574141682075e-01,  7.254021669212815e-01,  2.039752323701793e-01, -2.787700071671426e-01,  3.723387324268763e-01, -2.537347096304663e-01,  1.088325867693750e+00,  7.482496541525400e-01, -2.116192755228559e-01,  2.780753622636425e-02
  3.320000000000000e+00, -1.697026080132144e-01, -1.908832123620595e+00,  3.165302489304559e-01,  2.304909297674006e-01,  7.254427984433293e-01,  2.039957075224254e-01, -2.789232395526817e-01,  3.696634273328219e-01, -2.554505597139431e-01,  1.090438548484430e+00,  7.487028612248170e-01, -2.115829526031860e-01,  2.806745529107232e-02
  3.330000000000000e+00, -1.679319946104597e-01, -1.910570045756430e+00,  3.137432001908861e-01,  2.294164456681203e-01,  7.255452137736038e-01,  2.040078275568208e-01, -2.791633248684696e-01,  3.670053895631326e-01, -2.573004340248722e-01,  1.090733745943123e+00,  7.497886469017702e-01, -2.119619535105697e-01,  2.831504138404249e-02
  3.340000000000000e+00, -1.654796674604711e-01, -1.912526323327103e+00,  3.099220742278436e-01,  2.279027418620684e-01,  7.257180733832255e-01,  2.040087288240086e-01, -2.794771420188714e-01,  3.644337155166253e-01, -2.592463575029648e-01,  1.089095007417736e+00,  7.515615871882644e-01, -2.128600198234378e-01,  2.853874508167838e-02
  3.350000000000001e+00, -1.623396587055517e-01, -1.914694320912091e+00,  3.050800426271451e-01,  2.259624066947276e-01,  7.259654148250336e-01,  2.039952831698005e-01, -2.799099337582870e-01,  3.620150677736050e-01, -2.613100555341419e-01,  1.085426935074718e+00,  7.540531722149643e-01, -2.143596158477366e-01,  2.872817744926896e-02
  3.360000000000000e+00, -1.585693064186922e-01, -1.917044116733351e+00,  2.993310734612490e-01,  2.236522449249640e-01,  7.262856650600146e-01,  2.039646175284802e-01, -2.805630102407996e-01,  3.598101174354233e-01, -2.635635601266185e-01,  1.079656961012577e+00,  7.572629898902791e-01, -2.165037499836051e-01,  2.887458657752801e-02
  3.370000000000000e+00, -1.542850598188583e-01, -1.919524190518145e+00,  2.928776774088090e-01,  2.210658022745141e-01,  7.266712070938912e-01,  2.039148442800386e-01, -2.815780908521776e-01,  3.578709787677944e-01, -2.661062079023780e-01,  1.071737298556572e+00,  7.611532266113010e-01, -2.192756397676616e-01,  2.897041894256365e-02
  3.380000000000000e+00, -1.496502393836999e-01, -1.922064508561977e+00,  2.859857461466841e-01,  2.183200912760066e-01,  7.271087401451022e-01,  2.038457381987811e-01, -2.831122374476653e-01,  3.562386011550130e-01, -2.690367539487971e-01,  1.061649784470333e+00,  7.656337990274429e-01, -2.225806383978519e-01,  2.900880225873808e-02
  3.390000000000000e+00, -1.448570640447037e-01, -1.924578665840990e+00,  2.789520813464254e-01,  2.155396274760346e-01,  7.275806487998043e-01,  2.037590335318550e-01, -2.853099045853465e-01,  3.549401324782779e-01, -2.724292860565067e-01,  1.049414375407593e+00,  7.705341231214321e-01, -2.262318132973848e-01,  2.898374985593036e-02
  3.400000000000000e+00, -1.401038106083821e-01, -1.926965899161066e+00,  2.720676805421851e-01,  2.128398920191544e-01,  7.280675170239518e-01,  2.036581129440707e-01, -2.882750160373557e-01,  3.539860601455921e-01, -2.763177187770956e-01,  1.035101806422876e+00,  7.755719307836580e-01, -2.299393085515791e-01,  2.889105381760022e-02
  3.410000000000000e+00, -1.355681420224469e-01, -1.929116764900759e+00,  2.655793881844571e-01,  2.103120165282094e-01,  7.285515364172359e-01,  2.035470940470059e-01, -2.920442867720978e-01,  3.533658296762772e-01, -2.806901764157720e-01,  1.018847184107528e+00,  7.803397273461219e-01, -2.333164484941879e-01,  2.873111777328273e-02
  3.420000000000000e+00, -1.313816294093764e-01, -1.930924541028817e+00,  2.596571885352285e-01,  2.080117465982478e-01,  7.290198959107917e-01,  2.034296191659621e-01, -2.965677426257735e-01,  3.530417433745563e-01, -2.854930821526636e-01,  1.000856514922011e+00,  7.843278734638017e-01, -2.359216701772544e-01,  2.851659542220073e-02
  3.430000000000000e+00, -1.276132106946878e-01, -1.932300980183846e+00,  2.543767869779904e-01,  2.059558729124463e-01,  7.294668697676951e-01,  2.033078730794923e-01, -3.017066253968267e-01,  3.529427007964868e-01, -2.906429870022405e-01,  9.814025888563039e-01,  7.869639702950832e-01, -2.373296259427293e-01,  2.828256931994373e-02
  3.440000000000000e+00, -1.242667863277062e-01, -1.933193562168361e+00,  2.497224972437070e-01,  2.041270588633927e-01,  7.298936997646002e-01,  2.031823014965200e-01, -3.072546955273028e-01,  3.529584700026497e-01, -2.960424774455229e-01,  9.608141483594953e-01,  7.876182402497875e-01, -2.372015393861491e-01,  2.809145060742486e-02
  3.450000000000000e+00, -1.212925624987741e-01, -1.933600068881784e+00,  2.456078181085009e-01,  2.024849769289359e-01,  7.303063718503511e-01,  2.030521298707148e-01, -3.129777718714065e-01,  3.529347377802859e-01, -3.015966958186136e-01,  9.394611358491424e-01,  7.855638817798947e-01, -2.353401673644899e-01,  2.803007733881081e-02
  3.460000000000000e+00, -1.186075344220351e-01, -1.933573013485851e+00,  2.419062520411247e-01,  2.009798358113614e-01,  7.307124350200245e-01,  2.029162916633999e-01, -3.186585089322031e-01,  3.526738902521659e-01, -3.072287757269083e-01,  9.177377720869363e-01,  7.799260495790510e-01, -2.317258188543661e-01,  2.820354985754411e-02
  3.470000000000000e+00, -1.165485682772068e-01, -1.932557940450263e+00,  2.390550572812061e-01,  1.997315706411976e-01,  7.311007077581838e-01,  2.027732982975311e-01, -3.244952676141420e-01,  3.538427086389659e-01, -3.138248588691053e-01,  8.972594284682877e-01,  7.791654905402408e-01, -2.210476288964403e-01,  2.777647656545967e-02
  3.480000000000000e+00, -1.154333984126099e-01, -1.930605646343976e+00,  2.374763967067274e-01,  1.989096741455188e-01,  7.314171504650334e-01,  2.026434257656645e-01, -3.301999958240420e-01,  3.577495127090162e-01, -3.196664414538587e-01,  8.754030432196136e-01,  8.003133480133220e-01, -2.075950471761239e-01,  2.588295618601377e-02
  3.490000000000000e+00, -1.137251972123427e-01, -1.929522439173226e+00,  2.351116448090011e-01,  1.978600676392774e-01,  7.317628886790271e-01,  2.025113560938995e-01, -3.348900288756130e-01,  3.580614045952810e-01, -3.240450496299078e-01,  8.522280679574017e-01,  8.014882636697406e-01, -2.014805900043437e-01,  2.595924889306048e-02
