Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C2C1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C1C0.Pos[0]
  3.090000000000000e+00,  1.763089250788269e+00,  9.403585016070182e-01, -3.025308796412257e-01, -6.627037016792758e-02,  2.794709526527585e-02,  1.477425458476274e-01,  0.000000000000000e+00,  2.602085213965210e-18,  0.000000000000000e+00,  1.299093873014886e-02, -5.748345403305208e-03, -7.425631643538963e-02,  2.013595501282012e-02, -6.236314512570738e-03, -7.605646956402562e-02,  2.240936928240223e-02, -6.094422780604323e-03, -7.290620159517210e-02,  2.024421282987390e-02, -5.862550929295803e-03, -6.705570393551469e-02,  1.797079855116431e-02, -5.634139853590753e-03, -5.625478518031343e-02,  1.439829040021740e-02, -5.028504428777435e-03, -3.960336876665656e-02,  1.184604795925239e-03, -7.088752881173380e-03, -6.339748523870545e-03,  1.315420040048260e-03, -1.307721589564817e-02, -9.837540824699200e-03,  1.380827659521177e-03, -1.405124301230637e-02, -1.218762002693924e-02,  1.300885003434582e-03, -1.307721589659173e-02, -1.202366101429816e-02,  1.191872298816071e-03, -8.495680947916752e-03, -9.564275803910002e-03,  8.939042327924759e-04, -4.341034434628988e-03, -4.700158389058675e-03, -5.337286588848262e-02, -2.673888169583769e-02
  3.100000000000000e+00,  1.773963514635336e+00,  9.411737718923848e-01, -3.022866099265797e-01, -6.388296415808602e-02,  2.304988288156157e-02,  1.496270839539436e-01,  1.452830911130576e-17,  1.734723475976807e-18, -5.551115123125783e-17,  1.247675733542443e-02, -4.825645362907209e-03, -7.495511269465031e-02,  1.933897384866609e-02, -5.235287737254001e-03, -7.677220633884183e-02,  2.152240637313652e-02, -5.116171863825360e-03, -7.359229246810177e-02,  1.944294682006969e-02, -4.921519098771833e-03, -6.768673813325192e-02,  1.725951428532140e-02, -4.729771600714654e-03, -5.678417628561157e-02,  1.382840601775051e-02, -4.221350208058574e-03, -3.997606010459943e-02,  9.321090098048866e-04, -7.001491101376927e-03, -6.368450976922172e-03,  1.035041282668388e-03, -1.291623678663198e-02, -9.882079116256513e-03,  1.086507416006491e-03, -1.387827373533561e-02, -1.224279802241814e-02,  1.023604352725953e-03, -1.291623678775491e-02, -1.207809670514251e-02,  9.378274576098300e-04, -8.391100037229156e-03, -9.607576921358711e-03,  7.033706029309675e-04, -4.287596772269871e-03, -4.721437794572162e-03, -5.273378879498017e-02, -2.683958856097842e-02
  3.110000000000000e+00,  1.784799028743334e+00,  9.418006034431798e-01, -3.020345486187528e-01, -6.147802919858793e-02,  1.810694097951894e-02,  1.514422842905179e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.193361717769170e-02, -3.960467071101013e-03, -7.566817714250140e-02,  1.849710660170946e-02, -4.296665652374742e-03, -7.750255719775123e-02,  2.058548959748206e-02, -4.198905774896921e-03, -7.429239210803287e-02,  1.859655340440480e-02, -4.039151832893285e-03, -6.833065693764957e-02,  1.650817039714166e-02, -3.881782280084782e-03, -5.732437662466093e-02,  1.322642567276888e-02, -3.464514530688629e-03, -4.035636114308021e-02,  7.137612916209591e-04, -6.898758635027276e-03, -6.392420687669997e-03,  7.925815455064197e-04, -1.272671760706225e-02, -9.919273497516331e-03,  8.319916688436273e-04, -1.367463864463748e-02, -1.228887772909778e-02,  7.838237275243918e-04, -1.272671760837914e-02, -1.212355650570989e-02,  7.181401816746589e-04, -8.267977922096648e-03, -9.643738126063226e-03,  5.386051470329214e-04, -4.224685118691503e-03, -4.739208442906719e-03, -5.197556202713086e-02, -2.692334845896179e-02
  3.120000000000000e+00,  1.795605300534924e+00,  9.422412941503264e-01, -3.017775452906616e-01, -5.905010303997387e-02,  1.315648001932599e-02,  1.531710140788637e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.136130505685694e-02, -3.156023099494671e-03, -7.638732769662299e-02,  1.761002281180102e-02, -3.423933540305218e-03, -7.823914170493024e-02,  1.959825118527219e-02, -3.346030497310482e-03, -7.499846719779028e-02,  1.770470034606337e-02, -3.218725529182193e-03, -6.898007168044391e-02,  1.571647195982988e-02, -3.093320637375136e-03, -5.786918765026373e-02,  1.259211306851020e-02, -2.760807671527919e-03, -4.073990810487569e-02,  5.277955389571597e-04, -6.780285370415228e-03, -6.416215798340969e-03,  5.860796964464151e-04, -1.250816005926297e-02, -9.956196947783926e-03,  6.152217710743382e-04, -1.343980232795050e-02, -1.233462178244385e-02,  5.796036656985722e-04, -1.250816006078737e-02, -1.216868516847563e-02,  5.310335336265309e-04, -8.125990880855489e-03, -9.679635925674009e-03,  3.982751620450551e-04, -4.152134061976756e-03, -4.756849646394602e-03, -5.109622040712137e-02, -2.700919070668994e-02
  3.130000000000000e+00,  1.806393250554155e+00,  9.424997513129104e-01, -3.015197536699850e-01, -5.660210107617658e-02,  8.227320047868351e-03,  1.548009958662934e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.076166024581619e-02, -2.407913516144733e-03, -7.710436890861300e-02,  1.668057335201060e-02, -2.612317964940283e-03, -7.897356573444879e-02,  1.856386388237049e-02, -2.552881202558190e-03, -7.570247129714353e-02,  1.677025384541456e-02, -2.455752839841455e-03, -6.962758162341290e-02,  1.488696330100719e-02, -2.360074156535135e-03, -5.841240068943161e-02,  1.192750673256678e-02, -2.106380683521750e-03, -4.112233008422114e-02,  3.733521540706793e-04, -6.647833840160577e-03, -6.444016455911657e-03,  4.145812128944749e-04, -1.226381563470841e-02, -9.999335901908789e-03,  4.351957377071639e-04, -1.317725845679759e-02, -1.238806615447422e-02,  4.100001919265566e-04, -1.226381563644361e-02, -1.222141055819866e-02,  3.756426421775022e-04, -7.967251261748508e-03, -9.721576576256242e-03,  2.817319944460461e-04, -4.071022947797302e-03, -4.777460479476882e-03, -5.010910193434556e-02, -2.711459967899419e-02
  3.140000000000000e+00,  1.817173920432863e+00,  9.425812047982283e-01, -3.012657472237266e-01, -5.415156477941354e-02,  3.338270121250732e-03,  1.563250449089581e-01,  5.421010862427521e-20,  8.673617379884034e-19,  0.000000000000000e+00,  1.013917156835261e-02, -1.707114256712991e-03, -7.781217868266394e-02,  1.571571589928038e-02, -1.852028821559751e-03, -7.969853453363593e-02,  1.749007090991665e-02, -1.809890535256081e-03, -7.639741180295002e-02,  1.580020898628835e-02, -1.741030414501947e-03, -7.026675529825113e-02,  1.402585396034833e-02, -1.673198059301286e-03, -5.894862021508216e-02,  1.123758177808797e-02, -1.493339547749682e-03, -4.149982863007118e-02,  2.495991748246385e-04, -6.504213149295818e-03, -6.479106916372578e-03,  2.771622596347266e-04, -1.199886652461453e-02, -1.005378661906292e-02,  2.909437970101273e-04, -1.289257520628649e-02, -1.245552454400389e-02,  2.740996791651304e-04, -1.199886652655406e-02, -1.228796143602754e-02,  2.511304411763133e-04, -7.795125702093215e-03, -9.774514774188569e-03,  1.883478445790170e-04, -3.983072025371578e-03, -4.803475821551399e-03, -4.903545795544337e-02, -2.725325835030035e-02
  3.150000000000000e+00,  1.827957055547600e+00,  9.424918029569095e-01, -3.010197091317139e-01, -5.173151533965848e-02, -1.499868834589479e-03,  1.577409147171025e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  9.500733874979857e-03, -1.045099784612198e-03, -7.850561190835979e-02,  1.472613747191504e-02, -1.133816852527070e-03, -8.040877826212507e-02,  1.638876588505878e-02, -1.108019681475085e-03, -7.707823715225756e-02,  1.480531024407769e-02, -1.065863335052999e-03, -7.089294651435035e-02,  1.314268181440678e-02, -1.024336190609803e-03, -5.947394841631108e-02,  1.052997999773917e-02, -9.142263444928332e-04, -4.186965968355771e-02,  1.541557566256882e-04, -6.351782827003248e-03, -6.523546214313058e-03,  1.711790767182134e-04, -1.171766554999715e-02, -1.012274415286977e-02,  1.796907313579246e-04, -1.259042960754877e-02, -1.254095526744767e-02,  1.692875802830974e-04, -1.171766555213233e-02, -1.237224286747727e-02,  1.551014796205947e-04, -7.612442034574434e-03, -9.841556821591031e-03,  1.163261241925588e-04, -3.889726231148976e-03, -4.836422198246431e-03, -4.789327197498599e-02, -2.743355928466890e-02
  3.160000000000000e+00,  1.838750552837449e+00,  9.422380054656497e-01, -3.007853410000899e-01, -4.938595757042608e-02, -6.280250492753694e-03,  1.590479481956678e-01,  1.084202172485504e-19,  0.000000000000000e+00,  0.000000000000000e+00,  8.854756674256191e-03, -4.164968205570172e-04, -7.918100427654795e-02,  1.372487280813872e-02, -4.518526482783764e-04, -8.110054377902298e-02,  1.527445520999973e-02, -4.415718652691531e-04, -7.774134965971088e-02,  1.379866243623029e-02, -4.247715682962071e-04, -7.150284628950046e-02,  1.224908001662834e-02, -4.082220250455866e-04, -5.998560930132978e-02,  9.814021930106897e-03, -3.643406674684214e-04, -4.222986894646032e-02,  8.304596912338823e-05, -6.192011038588251e-03, -6.578148939388385e-03,  9.221667397361987e-05, -1.142292115832022e-02, -1.020747252177821e-02,  9.680202065603618e-05, -1.227373184068907e-02, -1.264592430322308e-02,  9.119768950103836e-05, -1.142292116064514e-02, -1.247579976399441e-02,  8.355543491819776e-05, -7.420959816098236e-03, -9.923931625295779e-03,  6.266659137033444e-05, -3.791884645168162e-03, -4.876903529487111e-03, -4.669392083619499e-02, -2.765854621680367e-02
  3.170000000000000e+00,  1.849560597705057e+00,  9.418259975982033e-01, -3.005661162410231e-01, -4.716256102527946e-02, -1.099607254996445e-02,  1.602425845847603e-01,  0.000000000000000e+00,  8.673617379884035e-19,  0.000000000000000e+00,  8.209965672932595e-03,  1.805009756608894e-04, -7.983496349217460e-02,  1.272544675336483e-02,  1.958234691409934e-04, -8.177035655182015e-02,  1.416219072881114e-02,  1.913680037591171e-04, -7.838341870834678e-02,  1.279386312236601e-02,  1.840871135629147e-04, -7.209339127846555e-02,  1.135711912794552e-02,  1.769148900825673e-04, -6.048103294963320e-02,  9.099378566757861e-03,  1.578976232259796e-04, -4.257864719473715e-02,  3.170148760405608e-05, -6.025749596182224e-03, -6.642668515006215e-03,  3.520224908054327e-05, -1.111620475876104e-02, -1.030758910698239e-02,  3.695262376520250e-05, -1.194417035777815e-02, -1.276995762916328e-02,  3.481325752778766e-05, -1.111620476127330e-02, -1.259816448039561e-02,  3.189595578754131e-05, -7.221699920766213e-03, -1.002126719481233e-02,  2.392198268309262e-05, -3.690068903037194e-03, -4.924737008505655e-03, -4.544416952924419e-02, -2.792677430225820e-02
  3.180000000000000e+00,  1.860392268870118e+00,  9.412613212687776e-01, -3.003653054156334e-01, -4.510682965583070e-02, -1.563966311750398e-02,  1.613161808593311e-01,  0.000000000000000e+00, -1.301042606982605e-18,  0.000000000000000e+00,  7.574451969046900e-03,  7.448225157908880e-04, -8.046349192174893e-02,  1.174040050950816e-02,  8.080494883011170e-04, -8.241412203470437e-02,  1.306592958554461e-02,  7.896643528531586e-04, -7.900051934892706e-02,  1.180352093020327e-02,  7.596203424165242e-04, -7.266097149706469e-02,  1.047799183391438e-02,  7.300247464678208e-04, -6.095719085099789e-02,  8.395017541278782e-03,  6.515515672270087e-04, -4.291386235718676e-02, -4.180069512926703e-06, -5.853578068275668e-03, -6.716052812784312e-03, -4.641689188795328e-06, -1.079858552987107e-02, -1.042146129552913e-02, -4.872505379195654e-06, -1.160289397273829e-02, -1.291103261924017e-02, -4.590416935330895e-06, -1.079858553257068e-02, -1.273734160087382e-02, -4.205734360542694e-06, -7.015356945954571e-03, -1.013197626756340e-02, -3.154284285044673e-06, -3.584633922888639e-03, -4.979142609104050e-03, -4.414870265768465e-02, -2.823345094748912e-02
  3.190000000000000e+00,  1.871250783316213e+00,  9.405489336777404e-01, -3.001857202808618e-01, -4.325969230527155e-02, -2.020541191324109e-02,  1.622589948413553e-01, -6.938893903907227e-18, -4.336808689942017e-18,  2.775557561562891e-17,  6.955261392153639e-03,  1.274044605292315e-03, -8.106233272060871e-02,  1.078065511232926e-02,  1.382196513059913e-03, -8.302748018679407e-02,  1.199782583611170e-02,  1.350748099840119e-03, -7.958847213398647e-02,  1.083861561073596e-02,  1.299356780848880e-03, -7.320174288558876e-02,  9.621444865352678e-03,  1.248732492570494e-03, -6.141085812311569e-02,  7.708747981355040e-03,  1.114501416441776e-03, -4.323324411666312e-02, -2.833831173102981e-05, -5.676018775187767e-03, -6.796681221838622e-03, -3.146771336787386e-05, -1.047102703971801e-02, -1.054657434643677e-02, -3.303242083474509e-05, -1.125093802284837e-02, -1.306603378881346e-02, -3.112002166286009e-05, -1.047102704260715e-02, -1.289025755314295e-02, -2.851218744053956e-05, -6.802556878640528e-03, -1.025361395649647e-02, -2.138412345166256e-05, -3.475899565031868e-03, -5.038918843915425e-03, -4.281172683566611e-02, -2.857145231013479e-02
  3.200000000000000e+00,  1.882143046367147e+00,  9.396936618701835e-01, -3.000293499106110e-01, -4.165806770397484e-02, -2.469465010055012e-02,  1.630691819963097e-01,  0.000000000000000e+00,  1.734723475976807e-18,  0.000000000000000e+00,  6.358472608080563e-03,  1.766331781869274e-03, -8.162836807453226e-02,  9.855632493784832e-03,  1.916273271333541e-03, -8.360723761052158e-02,  1.096836517895814e-02,  1.872673279079158e-03, -8.014421593687834e-02,  9.908619751452382e-03,  1.801424500535922e-03, -7.371288996335676e-02,  8.795887043227542e-03,  1.731239132340098e-03, -6.183967278555402e-02,  7.047307074853429e-03,  1.545141555833744e-03, -4.353512963894859e-02, -4.405238267653978e-05, -5.493616296101509e-03, -6.882580163739480e-03, -4.891708111263455e-05, -1.013453391917348e-02, -1.067986581045436e-02, -5.134943727738068e-05, -1.088938196666309e-02, -1.323116710354594e-02, -4.837657943138548e-05, -1.013453392225665e-02, -1.305316934368959e-02, -4.432266453746712e-05, -6.583952382462788e-03, -1.038320288040172e-02, -3.324198062000486e-05, -3.364199320740170e-03, -5.102602542729572e-03, -4.143758254327482e-02, -2.893222083700818e-02
  3.210000000000000e+00,  1.893078744974198e+00,  9.387006888920135e-01, -2.998969597300809e-01, -4.033714832032684e-02, -2.912069628354940e-02,  1.637599101578951e-01,  0.000000000000000e+00,  2.168404344971009e-18,  0.000000000000000e+00,  5.789554576584316e-03,  2.222279895094938e-03, -8.216067305158269e-02,  8.973809541394505e-03,  2.410926193664540e-03, -8.415244695140539e-02,  9.986981569521117e-03,  2.356071613252267e-03, -8.066684264268256e-02,  9.022055814517319e-03,  2.266431189295766e-03, -7.419357748887255e-02,  8.008883761747632e-03,  2.178128677446864e-03, -6.224293413237124e-02,  6.416756252058618e-03,  1.943993219389057e-03, -4.381902562707757e-02, -5.437603540537207e-05, -5.306992622636908e-03, -6.971725984095235e-03, -6.038076974393964e-05, -9.790253608318441e-03, -1.081819553422655e-02, -6.338314416114386e-05, -1.051945870877164e-02, -1.340254226234219e-02, -5.971359820118901e-05, -9.790253611603522e-03, -1.322223900730715e-02, -5.470965339216072e-05, -6.360288897800444e-03, -1.051769011240443e-02, -4.103222159391497e-05, -3.249914087376294e-03, -5.168693410046787e-03, -4.003118319832726e-02, -2.930702286768241e-02
  3.220000000000000e+00,  1.904070777016160e+00,  9.375758770837264e-01, -2.997877191362409e-01, -3.933312481508879e-02, -3.351329378549210e-02,  1.643607297259490e-01,  0.000000000000000e+00,  3.035766082959412e-18,  0.000000000000000e+00,  5.253787340566136e-03,  2.646247857112229e-03, -8.266040751843629e-02,  8.143370321543294e-03,  2.870884214399881e-03, -8.466429619416385e-02,  9.062783081652696e-03,  2.805564441706136e-03, -8.115749102968506e-02,  8.187151866657265e-03,  2.698822360407519e-03, -7.464485285698814e-02,  7.267739080134372e-03,  2.593673439356644e-03, -6.262152085054139e-02,  5.822947560406715e-03,  2.314869471315318e-03, -4.408555067670564e-02, -6.237063457112240e-05, -5.116923703375555e-03, -7.062486684517148e-03, -6.925820871631686e-05, -9.439617564516074e-03, -1.095903110643861e-02, -7.270200333818263e-05, -1.014270632543586e-02, -1.357702188895423e-02, -6.849294466347993e-05, -9.439617568014983e-03, -1.339437137459966e-02, -6.275330002997950e-05, -6.132496378329037e-03, -1.065461358593994e-02, -4.706495589905380e-05, -3.133519042973344e-03, -5.235981516015024e-03, -3.859861593330546e-02, -2.968879231677065e-02
  3.230000000000000e+00,  1.915135298578643e+00,  9.363259983289591e-01, -2.996990518753258e-01, -3.868513218981171e-02, -3.792091150299207e-02,  1.649138659089478e-01,  0.000000000000000e+00,  2.168404344971008e-18,  0.000000000000000e+00,  4.756581404497444e-03,  3.046899061531118e-03, -8.312968380471178e-02,  7.372701116058835e-03,  3.305546150875097e-03, -8.514494887647334e-02,  8.205102835429232e-03,  3.230336735287934e-03, -8.161823502161358e-02,  7.412339277229851e-03,  3.107433528154254e-03, -7.506862356546501e-02,  6.579937529465825e-03,  2.986364691544220e-03, -6.297703318988522e-02,  5.271877642257660e-03,  2.665348825333258e-03, -4.433583136373465e-02, -7.124780229395762e-05, -4.924414145606112e-03, -7.154128511070703e-03, -7.911567779453600e-05, -9.084479070948861e-03, -1.110123394334783e-02, -8.304962339174688e-05, -9.761116137485896e-03, -1.375319540461141e-02, -7.824149216515635e-05, -9.084479074678629e-03, -1.356817484318807e-02, -7.168492976089992e-05, -5.901778819050244e-03, -1.079286634457506e-02, -5.376367752940331e-05, -3.015629392326088e-03, -5.303922870634760e-03, -3.714772103425885e-02, -3.007425446495531e-02
  3.240000000000000e+00,  1.926291407791564e+00,  9.349593945010628e-01, -2.996270518696192e-01, -3.843257509232054e-02, -4.240445706983650e-02,  1.654724875438015e-01,  0.000000000000000e+00, -4.336808689942017e-19,  0.000000000000000e+00,  4.302948257877246e-03,  3.434957737192426e-03, -8.357152585351039e-02,  6.669569801202276e-03,  3.726546564420039e-03, -8.559750223800201e-02,  7.422585747004696e-03,  3.641758324163852e-03, -8.205204356536587e-02,  6.705427703709584e-03,  3.503201931193012e-03, -7.546762031617368e-02,  5.952411758509059e-03,  3.366713544025311e-03, -6.331176200999362e-02,  4.769100987688200e-03,  3.004812517880102e-03, -4.457148045480291e-02, -8.383034420548500e-05, -4.730263385756860e-03, -7.246626045533782e-03, -9.308768245196484e-05, -8.726312861998950e-03, -1.124476455283987e-02, -9.771635132419953e-05, -9.376272716535563e-03, -1.393101386249935e-02, -9.205908877730650e-05, -8.726312861945095e-03, -1.374360111992563e-02, -8.434464031360757e-05, -5.669094286821013e-03, -1.093240998181206e-02, -6.325848066494094e-05, -2.896734660429352e-03, -5.372498619799629e-03, -3.568477444331674e-02, -3.046315939052487e-02
  3.250000000000000e+00,  1.937558802243750e+00,  9.334847089254540e-01, -2.995669541001952e-01, -3.861313088123818e-02, -4.703540290840975e-02,  1.660611802223012e-01,  0.000000000000000e+00, -8.673617379884035e-19,  0.000000000000000e+00,  3.898154439414127e-03,  3.827264175317098e-03, -8.398043010118197e-02,  6.042139382768780e-03,  4.152155355357010e-03, -8.601631931596009e-02,  6.724316410426585e-03,  4.057683452306275e-03, -8.245351319040196e-02,  6.074624003504659e-03,  3.903302537123584e-03, -7.583687324290303e-02,  5.392446976518392e-03,  3.751225814630638e-03, -6.362153795522323e-02,  4.320454505775216e-03,  3.347992081229882e-03, -4.478956272023057e-02, -1.031649781278813e-04, -4.536990417729758e-03, -7.342682488217688e-03, -1.145574293040421e-04, -8.369766038076482e-03, -1.139381765346811e-02, -1.202536546222684e-04, -8.993169301592052e-03, -1.411567409269369e-02, -1.132916008250621e-04, -8.369766038020978e-03, -1.392577713177040e-02, -1.037978915920376e-04, -5.437461798445726e-03, -1.107732271851481e-02, -7.784841914955170e-05, -2.778377507852325e-03, -5.443712879003332e-03, -3.422906404680288e-02, -3.086673688852002e-02
  3.260000000000000e+00,  1.948956234644152e+00,  9.319139236792461e-01, -2.995148471586206e-01, -3.923896918957653e-02, -5.186366548272938e-02,  1.666973986226215e-01,  0.000000000000000e+00, -9.107298248878237e-18,  0.000000000000000e+00,  3.543020166880452e-03,  4.234367055848465e-03, -8.435035479711976e-02,  5.491681260537166e-03,  4.593816638320424e-03, -8.639521188336310e-02,  6.111709790594247e-03,  4.489295838203811e-03, -8.281671198284028e-02,  5.521206429055087e-03,  4.318493554546552e-03, -7.617092645323194e-02,  4.901177899743083e-03,  4.150240558617260e-03, -6.390178393703058e-02,  3.926847353946074e-03,  3.704115191151464e-03, -4.498685589140883e-02, -1.286376416810705e-04, -4.345786645136774e-03, -7.444190383304316e-03, -1.428430250107754e-04, -8.017036432194466e-03, -1.155132990438142e-02, -1.499457163868495e-04, -8.614167421619315e-03, -1.431081427018805e-02, -1.412646484807329e-04, -8.017036432137668e-03, -1.411829210507730e-02, -1.294268291250456e-04, -5.208309185514841e-03, -1.123045962910817e-02, -9.707012232464422e-05, -2.661287496159738e-03, -5.518968732231714e-03, -3.278955378800869e-02, -3.129301015147059e-02
  3.270000000000000e+00,  1.960497818307924e+00,  9.302618862782358e-01, -2.994684497611597e-01, -4.027959238418610e-02, -5.691371047064780e-02,  1.673516308940273e-01,  0.000000000000000e+00, -9.974659986866641e-18,  0.000000000000000e+00,  3.232225281768377e-03,  4.664005550888754e-03, -8.466607098045299e-02,  5.009949188800043e-03,  5.059926553046956e-03, -8.671858179240705e-02,  5.575588614052008e-03,  4.944800588443057e-03, -8.312668787200378e-02,  5.036884399993809e-03,  4.756667913934017e-03, -7.645602773400743e-02,  4.471244975557123e-03,  4.571343189688848e-03, -6.414096286384471e-02,  3.582383023165035e-03,  4.079951875972488e-03, -4.515523785587364e-02, -1.553239176750648e-04, -4.158360505552412e-03, -7.553706407260603e-03, -1.724762517122146e-04, -7.671275742162592e-03, -1.172126856217681e-02, -1.810524184247543e-04, -8.242653521573762e-03, -1.452134938510254e-02, -1.705704361839234e-04, -7.671275742104956e-03, -1.432599490902459e-02, -1.562768245767248e-04, -4.983683964812870e-03, -1.139567776861907e-02, -1.172076189361463e-04, -2.546510844118082e-03, -5.600161646524219e-03, -3.137872298314719e-02, -3.175298149509018e-02
  3.280000000000000e+00,  1.972190730949324e+00,  9.285484012127060e-01, -2.994281592018794e-01, -4.163566151990923e-02, -6.217316772167932e-02,  1.679491705849088e-01,  0.000000000000000e+00, -1.734723475976807e-18,  0.000000000000000e+00,  2.950244361360847e-03,  5.117771627481043e-03, -8.490522648785155e-02,  4.572878762322432e-03,  5.552212206444886e-03, -8.696353500912919e-02,  5.089171526577960e-03,  5.425885513930528e-03, -8.336149509752357e-02,  4.597464132556344e-03,  5.219449210787847e-03, -7.667199240439572e-02,  4.081171369174331e-03,  5.016094046382692e-03, -6.432214127859230e-02,  3.269854169894297e-03,  4.476894747426016e-03, -4.528278745984618e-02, -1.719355157657093e-04, -3.976522981725602e-03, -7.673346558398572e-03, -1.909222593952960e-04, -7.335824839459262e-03, -1.190691707251619e-02, -2.004156308901069e-04, -7.882217310257360e-03, -1.475134726178752e-02, -1.888126205540783e-04, -7.335824839401046e-03, -1.455289864386827e-02, -1.729903342901293e-04, -4.765756550776802e-03, -1.157616937588682e-02, -1.297427512394868e-04, -2.435156567454425e-03, -5.688860379251417e-03, -3.000921861486292e-02, -3.225603383339723e-02
